0,100
1,50
2,33.3333
3,50
4,60
5,66.6667
6,71.4286
7,75
8,77.7778
9,80
10,81.8182
11,83.3333
12,84.6154
13,85.7143
14,86.6667
15,81.25
16,82.3529
17,77.7778
18,78.9474
19,80
20,80.9524
21,81.8182
22,82.6087
23,83.3333
24,84
25,80.7692
26,81.4815
27,78.5714
28,79.3103
29,80
30,80.6452
31,81.25
32,78.7879
33,76.4706
34,77.1429
35,75
36,72.973
37,73.6842
38,74.359
39,75
40,73.1707
41,73.8095
42,74.4186
43,75
44,75.5556
45,76.087
46,76.5957
47,75
48,75.5102
49,76
50,76.4706
51,76.9231
52,75.4717
53,75.9259
54,76.3636
55,76.7857
56,77.193
57,77.5862
58,76.2712
59,75
60,75.4098
61,74.1936
62,74.6032
63,73.4375
64,73.8462
65,74.2424
66,74.6269
67,73.5294
68,72.4638
69,72.8571
70,73.2394
71,73.6111
72,73.9726
73,74.3243
74,74.6667
75,75
76,74.026
77,74.359
78,74.6835
79,75
80,75.3086
81,75.6098
82,75.9036
83,76.1905
84,76.4706
85,75.5814
86,75.8621
87,75
88,74.1573
89,74.4444
90,74.7253
91,75
92,75.2688
93,75.5319
94,75.7895
95,76.0417
96,76.2887
97,76.5306
98,76.7677
99,76
100,76.2376
101,75.4902
102,75.7282
103,75.9615
104,76.1905
105,76.4151
106,75.7009
107,75.9259
108,76.1468
109,75.4545
110,75.6757
111,75.8929
112,75.2212
113,75.4386
114,75.6522
115,75.8621
116,76.0684
117,75.4237
118,75.6303
119,75.8333
120,76.0331
121,76.2295
122,76.4228
123,76.6129
124,76.8
125,76.1905
126,76.378
127,76.5625
128,75.969
129,76.1538
130,76.3359
131,76.5152
132,76.6917
133,76.8657
134,77.037
135,76.4706
136,76.6423
137,76.8116
138,76.9784
139,76.4286
140,76.5957
141,76.7606
142,76.9231
143,77.0833
144,77.2414
145,76.7123
146,76.8707
147,76.3513
148,76.5101
149,76.6667
150,76.8212
151,76.9737
152,77.1242
153,77.2727
154,76.7742
155,76.9231
156,77.0701
157,77.2152
158,76.7296
159,76.875
160,77.0186
161,77.1605
162,77.3006
163,77.439
164,77.5758
165,77.7108
166,77.8443
167,77.381
168,77.5148
169,77.0588
170,77.193
171,77.3256
172,77.4566
173,77.5862
174,77.7143
175,77.8409
176,77.9661
177,78.0899
178,77.6536
179,77.7778
180,77.9006
181,78.022
182,78.1421
183,77.7174
184,77.2973
185,77.4193
186,77.5401
187,77.6596
188,77.2487
189,77.3684
190,77.4869
191,77.6042
192,77.7202
193,77.8351
194,77.9487
195,78.0612
196,78.1726
197,77.7778
198,77.8895
199,78
200,77.6119
201,77.7228
202,77.8325
203,77.9412
204,78.0488
205,78.1553
206,78.2609
207,78.3654
208,78.4689
209,78.5714
210,78.1991
211,78.3019
212,78.4038
213,78.5047
214,78.6047
215,78.2407
216,78.341
217,78.4404
218,78.0822
219,78.1818
220,78.2805
221,77.9279
222,78.0269
223,78.125
224,78.2222
225,77.8761
226,77.9736
227,78.0702
228,77.7293
229,77.8261
230,77.9221
231,78.0172
232,77.6824
233,77.7778
234,77.8723
235,77.9661
236,78.0591
237,77.7311
238,77.4059
239,77.0833
240,77.1784
241,77.2727
242,77.3663
243,77.459
244,77.551
245,77.6423
246,77.7328
247,77.4193
248,77.51
249,77.6
250,77.6892
251,77.7778
252,77.8656
253,77.9528
254,78.0392
255,77.7344
256,77.4319
257,77.5194
258,77.2201
259,76.9231
260,76.6283
261,76.7176
262,76.4259
263,76.1364
264,76.2264
265,76.3158
266,76.03
267,76.1194
268,76.2082
269,75.9259
270,76.0148
271,75.7353
272,75.8242
273,75.9124
274,76
275,75.7246
276,75.8123
277,75.8993
278,75.6272
279,75.3571
280,75.089
281,74.8227
282,74.9117
283,75
284,74.7368
285,74.8252
286,74.9129
287,74.6528
288,74.7405
289,74.8276
290,74.9141
291,75
292,75.0853
293,74.8299
294,74.9153
295,75
296,75.0842
297,75.1678
298,75.2508
299,75.3333
300,75.4153
301,75.4967
302,75.5776
303,75.6579
304,75.7377
