0,0
1,50
2,66.6667
3,50
4,60
5,66.6667
6,71.4286
7,75
8,66.6667
9,70
10,63.6364
11,66.6667
12,69.2308
13,64.2857
14,66.6667
15,68.75
16,70.5882
17,66.6667
18,68.4211
19,70
20,71.4286
21,72.7273
22,69.5652
23,70.8333
24,72
25,73.0769
26,74.0741
27,75
28,72.4138
29,73.3333
30,74.1936
31,75
32,75.7576
33,76.4706
34,77.1429
35,77.7778
36,78.3784
37,78.9474
38,79.4872
39,80
40,78.0488
41,78.5714
42,79.0698
43,79.5455
44,80
45,78.2609
46,76.5957
47,77.0833
48,77.551
49,78
50,78.4314
51,78.8462
52,79.2453
53,77.7778
54,76.3636
55,76.7857
56,75.4386
57,75.8621
58,76.2712
59,75
60,73.7705
61,72.5807
62,73.0159
63,73.4375
64,72.3077
65,72.7273
66,73.1343
67,73.5294
68,73.913
69,74.2857
70,73.2394
71,73.6111
72,73.9726
73,74.3243
74,74.6667
75,75
76,75.3247
77,75.641
78,75.9494
79,76.25
80,76.5432
81,76.8293
82,77.1084
83,77.381
84,77.6471
85,77.907
86,78.1609
87,78.4091
88,78.6517
89,78.8889
90,79.1209
91,79.3478
92,79.5699
93,79.7872
94,80
95,79.1667
96,79.3814
97,79.5918
98,79.798
99,80
100,80.198
101,80.3922
102,79.6117
103,79.8077
104,80
105,80.1887
106,80.3738
107,79.6296
108,79.8165
109,80
110,80.1802
111,80.3571
112,79.646
113,78.9474
114,79.1304
115,78.4483
116,77.7778
117,77.1186
118,77.3109
119,77.5
120,76.8595
121,77.0492
122,76.4228
123,76.6129
124,76.8
125,76.9841
126,77.1654
127,77.3438
128,77.5194
129,77.6923
130,77.8626
131,77.2727
132,77.4436
133,77.6119
134,77.037
135,76.4706
136,76.6423
137,76.8116
138,76.9784
139,77.1429
140,76.5957
141,76.7606
142,76.9231
143,77.0833
144,76.5517
145,76.7123
146,76.8707
147,77.027
148,77.1812
149,77.3333
150,77.4834
151,76.9737
152,76.4706
153,76.6234
154,76.7742
155,76.9231
156,77.0701
157,77.2152
158,77.3585
159,77.5
160,77.6398
161,77.7778
162,77.9141
163,78.0488
164,78.1818
165,78.3133
166,78.4431
167,78.5714
168,78.6982
169,78.8235
170,78.9474
171,79.0698
172,79.1908
173,79.3103
174,78.8571
175,78.9773
176,78.5311
177,78.6517
178,78.2123
179,77.7778
180,77.9006
181,77.4725
182,77.5956
183,77.7174
184,77.8378
185,77.4193
186,77.5401
187,77.6596
188,77.2487
189,76.8421
190,76.9634
191,77.0833
192,76.6839
193,76.8041
194,76.9231
195,77.0408
196,76.6497
197,76.2626
198,76.3819
199,76.5
200,76.6169
201,76.7327
202,76.8473
203,76.9608
204,76.5854
205,76.2136
206,76.3285
207,76.4423
208,76.555
209,76.6667
210,76.7773
211,76.8868
212,76.9953
213,77.1028
214,76.7442
215,76.3889
216,76.4977
217,76.6055
218,76.7123
219,76.8182
220,76.9231
221,77.027
222,76.6816
223,76.7857
224,76.8889
225,76.9911
226,77.0925
227,77.193
228,77.2926
229,77.3913
230,77.0563
231,76.7241
232,76.824
233,76.9231
234,77.0213
235,77.1186
236,77.2152
237,76.8908
238,76.9874
239,77.0833
240,76.7635
241,76.8595
242,76.9547
243,77.0492
244,77.1429
245,77.2358
246,76.9231
247,77.0161
248,77.1084
249,77.2
250,77.2908
251,77.381
252,77.0751
253,77.1654
254,77.2549
255,77.3438
256,77.4319
257,77.5194
258,77.6062
259,77.6923
260,77.7778
261,77.8626
262,77.9468
263,78.0303
264,78.1132
265,77.8195
266,77.9026
267,77.6119
268,77.6952
269,77.7778
270,77.4908
271,77.5735
272,77.6557
273,77.7372
274,77.8182
275,77.8986
276,77.9783
277,78.0575
278,77.7778
279,77.5
280,77.5801
281,77.6596
282,77.3852
283,77.1127
284,77.193
285,77.2727
286,77.3519
287,77.4306
288,77.5087
289,77.5862
290,77.6632
291,77.7397
292,77.8157
293,77.8912
294,77.9661
295,78.0405
296,78.1145
297,78.1879
298,78.2609
299,78
300,78.0731
301,78.1457
302,78.2178
303,78.2895
304,78.3607
305,78.4314
306,78.5016
307,78.5714
308,78.3172
309,78.3871
310,78.135
311,78.2051
312,77.9553
313,78.0255
314,78.0952
315,78.1646
316,78.2334
317,78.3019
318,78.3699
319,78.125
320,78.1931
321,77.9503
322,78.0186
323,78.0864
324,78.1538
325,77.9141
326,77.9817
